# Glaciological.Mass.Balance,,,,,,,,,,,,,,,,,,
# ANNUAL_BALANCE = Annual mass balance of the glacier (from REFERENCE_YEAR to SURVEY_YEAR) in millimeters water equivalent (mm w.e.).,,,,,,,,,,,,,,,,,,
# INVESTIGATOR / SPONS_AGENCY / REFERENCE / REMARKS = As reported to the WGMS.,,,,,,,,,,,,,,,,,,
"# When using these data, please cite the World Glacier Monitoring Service (WGMS) as below, and/or the original sources listed in the INVESTIGATOR, SPONS_AGENCY, and REFERENCE columns.",,,,,,,,,,,,,,,,,,
"# WGMS (2024): Fluctuations of Glaciers Database. World Glacier Monitoring Service (WGMS), Zurich, Switzerland. https://doi.org/10.5904/wgms-fog-2024-01",,,,,,,,,,,,,,,,,,
# Note that this file contains only a minimal set of data fields.,,,,,,,,,,,,,,,,,,
# Information on all available attributes can be found on the WGMS website (https://wgms.ch/downloads/WGMS_AttributeDescription.pdf).,,,,,,,,,,,,,,,,,,
# Full data can be downloaded (https://wgms.ch/data_databaseversions) or ordered by email (wgms@geo.uzh.ch).,,,,,,,,,,,,,,,,,,
PU,NAME,WGMS_ID,LATITUDE,LONGITUDE,GEOREG1,GEOREG2,REFERENCE_YEAR,SURVEY_YEAR,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,ELA,AAR,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS,GLACIER_REGION_CODE
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,1999,2000,3127,-1856,1271,1325,91,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.) (2001): Glac. invest. in Norway in 2000. NVE Report 2-2001.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2000,2001,1686,-2085,-398,1600,56,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.) (2003): Glac. invest. in Norway in 2001. NVE Report 1-2003.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2001,2002,2244,-3470,-1225,1800,11,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.) (2003): Glac. invest. in Norway in 2002. NVE Report 3-2003.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2002,2003,1486,-3006,-1520,>1957.0,0,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.) (2004): Glac. invest. in Norway in 2003. NVE Report 4-2004.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2003,2004,1831,-2230,-398,1610,54,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.) (2005): Glac. invest. in Norway in 2004. NVE Report 2-2005.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2004,2005,2717,-1828,888,1430,84,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.) (2006): Glac. invest. in Norway in 2005. NVE Report 2-2006.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2005,2006,1627,-3355,-1727,>1957.0,0,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.) (2007): Glac. invest. in Norway in 2006. NVE Report 1-2007.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2006,2007,2859,-2199,660,1365,90,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.) (2008): Glac. invest. in Norway in 2007. NVE Report 3-2008.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2007,2008,2822,-2041,781,1370,89,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.) (2009): Glac. invest. in Norway in 2008. NVE Report 2-2009.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2008,2009,2037,-2097,-60,1525,71,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.) (2010): Glac. invest. in Norway in 2009. NVE Report 2-2010.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2009,2010,1356,-2457,-1100,>1957.0,0,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.) (2011): Glac. invest. in Norway in 2010. NVE Report 3-2011.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2010,2011,1726,-2859,-1133,1770,16,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2011,2012,2711,-1728,983,1330,91,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2012,2013,2303,-2958,-654,1680,35,Bjarne Kjøllmoen (NVE),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (2016): Reanalysing a glacier mb series - Nigardsbreen 1962-2013. NVE Rap. 30-2016. Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app.",Calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2013,2014,2535,-3286,-751,1820,8,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app. | Kjøllmoen, B. 2022. Reanalysing a glacier mass balance measurement series – Nigardsbreen 2014–2020. NVE Rapport 7-2022 , 28 pp.",calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2014,2015,2783,-1478,1305,1355,90,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and R.H. Giesen. (2016): Glac. invest. in Norway 2011-2015. NVE Rap. 88 2016, 171 p +app. | Kjøllmoen, B. 2022. Reanalysing a glacier mass balance measurement series – Nigardsbreen 2014–2020. NVE Rapport 7-2022 , 28 pp.",calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2015,2016,2590,-2511,79,1470,80,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson and K. Melvold (2017): Glaciological investigations in Norway 2016. NVE Rapport 76 2017, 95 p +app | Kjøllmoen, B. 2022. Reanalysing a glacier mass balance measurement series – Nigardsbreen 2014–2020. NVE Rapport 7-2022 , 28 pp.",calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2016,2017,1948,-1721,227,1510,75,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","B. Kjøllmoen (Ed.), L.M. Andreassen, H. Elvehøy and M. Jackson (2018): Glaciological investigations in Norway in 2017. NVE Report 82 2018, 84 p +app. | Kjøllmoen, B. 2022. Reanalysing a glacier mass balance measurement series – Nigardsbreen 2014–2020. NVE Rapport 7-2022 , 28 pp.",calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2017,2018,2207,-3410,-1203,1815,9,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy and M. Jackson (2019): Glaciological investigations in Norway in 2018. NVE Report 46 2019, 84 p +app. | Kjøllmoen, B. 2022. Reanalysing a glacier mass balance measurement series – Nigardsbreen 2014–2020. NVE Rapport 7-2022 , 28 pp.",calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2018,2019,1864,-2486,-622,1645,47,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, M. Jackson (2019); Glaciological investigations in Norway 2019. NVE Rapport 34-2020, 86 pp +app. | Kjøllmoen, B. 2022. Reanalysing a glacier mass balance measurement series – Nigardsbreen 2014–2020. NVE Rapport 7-2022 , 28 pp.",calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2019,2020,3241,-1994,1247,1330,91,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, K. Melvold (2021); Glaciological investigations in Norway 2020. NVE Rapport 31-2021, 92 pp +app. | Kjøllmoen, B. 2022. Reanalysing a glacier mass balance measurement series – Nigardsbreen 2014–2020. NVE Rapport 7-2022 , 28 pp.",calibrated,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2020,2021,1927,-2494,-566,1645,46,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjøllmoen, B. (Ed.), L.M. Andreassen, H. Elvehøy, S. Storheil. 2022. Glaciological investigations in Norway. NVE Rapport 27 2022, 78 s +app.",,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2021,2022,2570,-1834,736,1445,84,Bjarne Kjøllmoen,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Kjoellmoen, B. (Ed.), L.M. Andreassen, H. Elvehoey. 2023. Glaciological investigations in Norway 2022. NVE Rapport 23-2023, 97pp +app.",,SCA
NO,NIGARDSBREEN,290,61.72,7.13,Scandinavia,Scandinavia South West,2022,2023,2200,-2600,-400,1635,50,BJARNE KJOELLMOEN,"Norwegian Water Resources and Energy Directorate (NVE), Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway",,,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1948,1949,2280,-2080,200,1650,70,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1949,1950,1520,-1810,-290,1750,50,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1950,1951,1130,-1670,-540,1770,45,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1951,1952,1440,-1130,310,1630,74,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1952,1953,1400,-2250,-850,1850,20,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1953,1954,1210,-1980,-770,1830,26,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1954,1955,1570,-2060,-490,1800,36,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1955,1956,1310,-1480,-170,1705,61,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1956,1957,1420,-1370,50,1680,65,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1957,1958,1540,-1620,-80,1700,62,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1958,1959,1070,-2350,-1280,1930,8,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1959,1960,980,-2070,-1090,1910,11,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1960,1961,1100,-1620,-520,1820,30,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1961,1962,1540,-820,720,1510,92,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1962,1963,960,-2140,-1180,1900,12,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1963,1964,1160,-950,210,1655,70,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1964,1965,1540,-1200,340,1650,70,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1967): Storbreen glacier in Jotunheimen, Norway. Norsk Polarinstitutt Skrifter nr. 141, 63 s.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1965,1966,1250,-1860,-610,1815,31,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1968): Bremålinger i Norge i 1966. Norsk Polarinstitutt Årbok 1966, 132-137",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1966,1967,1890,-1170,720,1570,84,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1969): Bremålinger i Norge i 1967. Norsk Polarinstitutt Årbok 1967, 183-190.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1967,1968,1640,-1590,50,1700,62,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1970): Glas. unders. i 1968. Norsk Polarinstitutt Årbok 1968, 81-91",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1968,1969,1220,-2640,-1420,2020,2,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1970): Glaciological work in 1969. Norsk Polarinstitutt Årbok 1969, 116-128.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1969,1970,970,-1690,-720,1840,33,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1972): Glaciological work in 1970. Norsk Polarinstitutt Årbok 1970, 240-251.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1970,1971,1460,-1280,180,1690,67,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1973): Glaciological work in 1971. Norsk Polarinstitutt Årbok 1971, 67-68",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1971,1972,1390,-1700,-310,1770,48,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1974): Glaciological work in 1972. Norsk Polarinstitutt Årbok 1972, 125-126",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1972,1973,1480,-1400,80,1705,65,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1975): Glaciological work in 1973. Norsk Polarinstitutt Årbok 1973, 181-192.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1973,1974,1260,-1020,240,1630,76,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1975): Glaciological work in 1974. Norsk Polarinstitutt Årbok 1974, 183-184.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1974,1975,1550,-1700,-150,1760,51,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1977): Glaciological work in 1975. Norsk Polarinstitutt Årbok 1975, 147-158.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1975,1976,1810,-1900,-90,1740,56,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1977): Glaciological work in 1976. Norsk Polarinstitutt Årbok 1976, 297-304.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1976,1977,940,-1480,-540,1840,26,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1978): Glaciological work in 1977. Norsk Polarinstitutt Årbok 1977, 271-277.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1977,1978,1260,-1700,-440,1815,36,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1979): Glaciological work in 1978. Norsk Polarinstitutt Årbok 1978, 43-51.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1978,1979,1550,-1450,100,1700,65,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1980): Glaciological work in 1979. Norsk Polarinstitutt Årbok 1979, 43-50.",Original,SCA
NO,STORBREEN,302,61.57,8.13,Scandinavia,Scandinavia South East,1979,1980,990,-2300,-1310,1975,6,Olav Liestoel (Norwegian Polar Institute),"Norwegian Water Resources and Energy Directorate (NVE): Middelthunsgate 29, POBox 5091, 0301 Oslo, Norway","Liestoel, O. (1982): Glaciological work in 1980. Norsk Polarinstitutt Årbok 1980, 45-51.",Original,SCA
